program_id,program_name,department_code,department_name,section,fund_type,fiscal_year,amount,positions,positions_temp,ceiling,allocation_type,category,subcategory,notes,fund_category,amount_millions,is_capital,pct_of_total,pct_of_dept,dept_rank,overall_rank,cost_per_position
HTH904,EXECUTIVE OFFICE ON AGING,HTH,Department of Health,Operating,A,2026,12988560.0,20.950000000000003,3.35,,,Human Services,,,General Funds,12.98856,False,0.06,0.55,24,198,619979.0
HTH904,EXECUTIVE OFFICE ON AGING,HTH,Department of Health,Operating,N,2026,10405377.0,8.4,1.0,,,Human Services,,,Federal Funds,10.405377,False,0.04,0.44,29,223,1238735.0
HTH904,EXECUTIVE OFFICE ON AGING,HTH,Department of Health,Operating,P,2026,1223791.0,15.4,8.0,,,Human Services,,,Other Federal Funds,1.223791,False,0.01,0.05,66,469,79467.0
HTH905,DEVELOPMENTAL DISABILITIES COUNCIL,HTH,Department of Health,Operating,A,2026,262940.0,2.5,0.0,,,Health,,,General Funds,0.26294,False,0.0,0.01,85,566,105176.0
HTH905,DEVELOPMENTAL DISABILITIES COUNCIL,HTH,Department of Health,Operating,N,2026,527570.0,5.0,0.0,,,Health,,,Federal Funds,0.52757,False,0.0,0.02,77,530,105514.0
HTH906,STATE HEALTH PLANNING AND DEVELOPMENT AGENCY,HTH,Department of Health,Operating,A,2026,941225.0,7.0,0.0,,,Health,,,General Funds,0.941225,False,0.0,0.04,69,497,134461.0
HTH906,STATE HEALTH PLANNING AND DEVELOPMENT AGENCY,HTH,Department of Health,Operating,B,2026,340000.0,7.0,0.0,,,Health,,,Special Funds,0.34,False,0.0,0.01,81,555,48571.0
HTH907,GENERAL ADMINISTRATION,HTH,Department of Health,Operating,P,2026,684932.0,12.0,4.0,,,Health,,,Other Federal Funds,0.684932,False,0.0,0.03,73,523,57078.0
HTH907,GENERAL ADMINISTRATION,HTH,Department of Health,Operating,A,2026,36764229.0,191.0,11.0,,,Health,,,General Funds,36.764229,False,0.16,1.57,15,94,192483.0
HTH907,GENERAL ADMINISTRATION,HTH,Department of Health,Operating,N,2026,5275000.0,28.0,20.0,,,Health,,,Federal Funds,5.275,False,0.02,0.22,46,307,188393.0
HTH908,OFFICE OF LANGUAGE ACCESS,HTH,Department of Health,Operating,A,2026,714494.0,6.0,0.0,,,Health,,,General Funds,0.714494,False,0.0,0.03,72,521,119082.0
LAW502,NARCOTICS ENFORCEMENT DIVISION,LAW,Department of Law Enforcement,Operating,A,2026,1713945.0,14.0,0.0,,,Public Safety,,,General Funds,1.713945,False,0.01,1.64,11,449,122425.0
LAW502,NARCOTICS ENFORCEMENT DIVISION,LAW,Department of Law Enforcement,Operating,W,2026,1004853.0,8.0,0.0,,,Public Safety,,,Revolving Funds,1.004853,False,0.0,0.96,12,490,125607.0
LAW502,NARCOTICS ENFORCEMENT DIVISION,LAW,Department of Law Enforcement,Operating,P,2026,800000.0,8.0,0.0,,,Public Safety,,,Other Federal Funds,0.8,False,0.0,0.76,13,511,100000.0
LAW503,SHERIFF,LAW,Department of Law Enforcement,Operating,A,2026,28441127.0,318.0,0.0,,,Public Safety,,,General Funds,28.441127,False,0.12,27.17,1,112,89438.0
LAW503,SHERIFF,LAW,Department of Law Enforcement,Operating,N,2026,600000.0,318.0,0.0,,,Public Safety,,,Federal Funds,0.6,False,0.0,0.57,15,527,1887.0
LAW503,SHERIFF,LAW,Department of Law Enforcement,Operating,U,2026,19616116.0,150.0,0.0,,,Public Safety,,,Interdepartmental Transfers,19.616116,False,0.08,18.74,3,163,130774.0
LAW503,SHERIFF,LAW,Department of Law Enforcement,Operating,P,2026,600000.0,150.0,0.0,,,Public Safety,,,Other Federal Funds,0.6,False,0.0,0.57,15,527,4000.0
LAW504,CRIMINAL INVESTIGATION DIVISION,LAW,Department of Law Enforcement,Operating,A,2026,4113508.0,22.0,6.0,,,Public Safety,,,General Funds,4.113508,False,0.02,3.93,6,345,186978.0
LAW504,CRIMINAL INVESTIGATION DIVISION,LAW,Department of Law Enforcement,Operating,U,2026,731972.0,7.0,5.0,,,Public Safety,,,Interdepartmental Transfers,0.731972,False,0.0,0.7,14,518,104567.0
LAW505,LAW ENFORCEMENT TRAINING DIVISION,LAW,Department of Law Enforcement,Operating,A,2026,2668464.0,8.0,0.0,,,Public Safety,,,General Funds,2.668464,False,0.01,2.55,9,403,333558.0
LAW900,GENERAL ADMINISTRATION,LAW,Department of Law Enforcement,Capital Improvement,C,2026,3000000.0,72.0,0.0,,,Public Safety,,,General Obligation Bond Fund,3.0,True,0.01,2.87,8,389,41667.0
LAW900,GENERAL ADMINISTRATION,LAW,Department of Law Enforcement,Operating,U,2026,5000000.0,72.0,0.0,,,Public Safety,,,Interdepartmental Transfers,5.0,False,0.02,4.78,5,314,69444.0
LAW900,GENERAL ADMINISTRATION,LAW,Department of Law Enforcement,Operating,A,2026,20894244.0,72.0,0.0,,,Public Safety,,,General Funds,20.894244,False,0.09,19.96,2,154,290198.0
LAW901,OFFICE OF HOMELAND SECURITY,LAW,Department of Law Enforcement,Operating,A,2026,2362031.0,22.5,8.5,,,Public Safety,,,General Funds,2.362031,False,0.01,2.26,10,415,104979.0
LAW901,OFFICE OF HOMELAND SECURITY,LAW,Department of Law Enforcement,Operating,N,2026,3724886.0,22.5,8.5,,,Public Safety,,,Federal Funds,3.724886,False,0.02,3.56,7,363,165550.0
LAW901,OFFICE OF HOMELAND SECURITY,LAW,Department of Law Enforcement,Operating,P,2026,9405469.0,22.5,8.5,,,Public Safety,,,Other Federal Funds,9.405469,False,0.04,8.99,4,229,418021.0
LBR111,WORKFORCE DEVELOPMENT,LBR,Department of Labor and Industrial Relations,Operating,B,2026,5364646.0,13.1,0.0,,,Employment,,,Special Funds,5.364646,False,0.02,1.11,11,304,409515.0
LBR111,WORKFORCE DEVELOPMENT,LBR,Department of Labor and Industrial Relations,Operating,P,2026,300000.0,34.7,34.0,,,Employment,,,Other Federal Funds,0.3,False,0.0,0.06,28,560,8646.0
LBR111,WORKFORCE DEVELOPMENT,LBR,Department of Labor and Industrial Relations,Operating,U,2026,2891173.0,91.2,34.0,,,Employment,,,Interdepartmental Transfers,2.891173,False,0.01,0.6,14,391,31701.0
LBR111,WORKFORCE DEVELOPMENT,LBR,Department of Labor and Industrial Relations,Operating,N,2026,6550000.0,91.2,34.0,,,Employment,,,Federal Funds,6.55,False,0.03,1.35,8,279,71820.0
LBR111,WORKFORCE DEVELOPMENT,LBR,Department of Labor and Industrial Relations,Operating,A,2026,6822007.0,13.1,0.0,,,Employment,,,General Funds,6.822007,False,0.03,1.41,7,273,520764.0
LBR135,WORKFORCE DEVELOPMENT COUNCIL,LBR,Department of Labor and Industrial Relations,Operating,N,2026,10700000.0,7.0,0.0,,,Employment,,,Federal Funds,10.7,False,0.05,2.21,5,216,1528571.0
LBR135,WORKFORCE DEVELOPMENT COUNCIL,LBR,Department of Labor and Industrial Relations,Operating,A,2026,455026.0,,,,,Employment,,,General Funds,0.455026,False,0.0,0.09,25,541,
LBR143,HAWAII OCCUPATIONAL SAFETY AND HEALTH PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,A,2026,1393204.0,17.8,0.5,,,Employment,,,General Funds,1.393204,False,0.01,0.29,19,460,78270.0
LBR143,HAWAII OCCUPATIONAL SAFETY AND HEALTH PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,P,2026,2400000.0,20.2,0.5,,,Employment,,,Other Federal Funds,2.4,False,0.01,0.5,16,414,118812.0
LBR143,HAWAII OCCUPATIONAL SAFETY AND HEALTH PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,W,2026,2746105.0,19.5,0.5,,,Employment,,,Revolving Funds,2.746105,False,0.01,0.57,15,400,140826.0
LBR152,WAGE STANDARDS PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,A,2026,1383835.0,20.0,0.0,,,Employment,,,General Funds,1.383835,False,0.01,0.29,20,462,69192.0
LBR152,WAGE STANDARDS PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,B,2026,500000.0,20.0,0.0,,,Employment,,,Special Funds,0.5,False,0.0,0.1,24,537,25000.0
LBR153,HAWAII CIVIL RIGHTS COMMISSION,LBR,Department of Labor and Industrial Relations,Operating,P,2026,350000.0,5.5,5.0,,,Employment,,,Other Federal Funds,0.35,False,0.0,0.07,27,554,63636.0
LBR153,HAWAII CIVIL RIGHTS COMMISSION,LBR,Department of Labor and Industrial Relations,Operating,A,2026,1843633.0,22.5,0.0,,,Employment,,,General Funds,1.843633,False,0.01,0.38,18,442,81939.0
LBR161,HAWAII LABOR RELATIONS BOARD,LBR,Department of Labor and Industrial Relations,Operating,A,2026,1138087.0,10.0,7.0,,,Employment,,,General Funds,1.138087,False,0.0,0.24,22,478,113809.0
LBR171,UNEMPLOYMENT INSURANCE PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,A,2026,1098246.0,10.0,0.0,,,Employment,,,General Funds,1.098246,False,0.0,0.23,23,481,109825.0
LBR171,UNEMPLOYMENT INSURANCE PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,T,2026,341400000.0,187.5,0.0,,,Employment,,,Trust Funds,341.4,False,1.46,70.57,1,16,1820800.0
LBR171,UNEMPLOYMENT INSURANCE PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,N,2026,18000000.0,187.5,0.0,,,Employment,,,Federal Funds,18.0,False,0.08,3.72,4,170,96000.0
LBR171,UNEMPLOYMENT INSURANCE PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,B,2026,2173756.0,10.0,0.0,,,Employment,,,Special Funds,2.173756,False,0.01,0.45,17,428,217376.0
LBR183,DISABILITY COMPENSATION PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,T,2026,24157551.0,16.0,5.0,,,Employment,,,Trust Funds,24.157551,False,0.1,4.99,2,136,1509847.0
LBR183,DISABILITY COMPENSATION PROGRAM,LBR,Department of Labor and Industrial Relations,Operating,A,2026,8679642.0,77.0,0.0,,,Employment,,,General Funds,8.679642,False,0.04,1.79,6,243,112723.0
LBR812,LABOR AND INDUSTRIAL RELATIONS APPEALS BOARD,LBR,Department of Labor and Industrial Relations,Operating,A,2026,1209410.0,12.0,0.0,,,Employment,,,General Funds,1.20941,False,0.01,0.25,21,471,100784.0
LBR901,RESEARCH AND STATISTICS,LBR,Department of Labor and Industrial Relations,Operating,A,2026,178081.0,2.0,0.0,,,Employment,,,General Funds,0.178081,False,0.0,0.04,30,580,89040.0
LBR901,RESEARCH AND STATISTICS,LBR,Department of Labor and Industrial Relations,Operating,N,2026,440322.0,5.0,1.0,,,Employment,,,Federal Funds,0.440322,False,0.0,0.09,26,544,88064.0
LBR902,GENERAL ADMINISTRATION,LBR,Department of Labor and Industrial Relations,Operating,P,2026,6000000.0,33.71,1.54,,,Employment,,,Other Federal Funds,6.0,False,0.03,1.24,10,291,177989.0
LBR902,GENERAL ADMINISTRATION,LBR,Department of Labor and Industrial Relations,Operating,B,2026,200000.0,22.29,3.46,,,Employment,,,Special Funds,0.2,False,0.0,0.04,29,574,8973.0
LBR902,GENERAL ADMINISTRATION,LBR,Department of Labor and Industrial Relations,Operating,A,2026,3937790.0,22.29,3.46,,,Employment,,,General Funds,3.93779,False,0.02,0.81,13,353,176662.0
LBR903,OFFICE OF COMMUNITY SERVICES,LBR,Department of Labor and Industrial Relations,Capital Improvement,C,2026,20000000.0,17.0,4.0,,,Employment,,,General Obligation Bond Fund,20.0,True,0.09,4.13,3,159,1176471.0
LBR903,OFFICE OF COMMUNITY SERVICES,LBR,Department of Labor and Industrial Relations,Operating,N,2026,6517000.0,17.0,4.0,,,Employment,,,Federal Funds,6.517,False,0.03,1.35,9,280,383353.0
LBR903,OFFICE OF COMMUNITY SERVICES,LBR,Department of Labor and Industrial Relations,Operating,B,2026,5000.0,18.0,5.0,,,Employment,,,Special Funds,0.005,False,0.0,0.0,31,609,278.0
LBR903,OFFICE OF COMMUNITY SERVICES,LBR,Department of Labor and Industrial Relations,Operating,A,2026,4971563.0,18.0,5.0,,,Employment,,,General Funds,4.971563,False,0.02,1.03,12,315,276198.0
LNR101,PUBLIC LANDS MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,A,2026,177872.0,1.0,1.0,,,Government Operations,,,General Funds,0.177872,False,0.0,0.04,57,581,177872.0
LNR101,PUBLIC LANDS MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,B,2026,24483607.0,64.0,1.0,,,Government Operations,,,Special Funds,24.483607,False,0.1,6.11,5,133,382556.0
LNR101,PUBLIC LANDS MANAGEMENT,LNR,Department of Land and Natural Resources,Capital Improvement,C,2026,3355000.0,64.0,1.0,,,Government Operations,,Investment Capital - single amount,General Obligation Bond Fund,3.355,True,0.01,0.84,34,377,52422.0
LNR101,PUBLIC LANDS MANAGEMENT,LNR,Department of Land and Natural Resources,Capital Improvement,B,2026,3200000.0,64.0,1.0,,,Government Operations,,,Special Funds,3.2,True,0.01,0.8,35,383,50000.0
LNR102,LEGACY LAND CONSERVATION PROGRAM,LNR,Department of Land and Natural Resources,Operating,B,2026,9034784.0,2.0,0.0,,,Government Operations,,,Special Funds,9.034784,False,0.04,2.26,13,235,4517392.0
LNR111,CONVEYANCES AND RECORDINGS,LNR,Department of Land and Natural Resources,Operating,B,2026,7731946.0,57.0,1.0,,,Individual Rights,,,Special Funds,7.731946,False,0.03,1.93,16,253,135648.0
LNR141,WATER AND LAND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,A,2026,3403862.0,24.0,0.0,,,Economic Development,,,General Funds,3.403862,False,0.01,0.85,33,376,141828.0
LNR141,WATER AND LAND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,B,2026,907330.0,4.0,0.0,,,Economic Development,,,Special Funds,0.90733,False,0.0,0.23,49,503,226832.0
LNR141,WATER AND LAND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,T,2026,199479.0,4.0,0.0,,,Economic Development,,,Trust Funds,0.199479,False,0.0,0.05,55,575,49870.0
LNR141,WATER AND LAND DEVELOPMENT,LNR,Department of Land and Natural Resources,Capital Improvement,C,2026,2000000.0,4.0,0.0,,,Economic Development,,,General Obligation Bond Fund,2.0,True,0.01,0.5,39,438,500000.0
LNR172,FORESTRY - RESOURCE MANAGEMENT AND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,P,2026,7100000.0,1.0,0.0,,,Economic Development,,,Other Federal Funds,7.1,False,0.03,1.77,19,263,7100000.0
LNR172,FORESTRY - RESOURCE MANAGEMENT AND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,B,2026,2455475.0,34.0,0.0,,,Economic Development,,,Special Funds,2.455475,False,0.01,0.61,37,413,72220.0
LNR172,FORESTRY - RESOURCE MANAGEMENT AND DEVELOPMENT,LNR,Department of Land and Natural Resources,Operating,A,2026,8808994.0,34.0,0.0,,,Economic Development,,,General Funds,8.808994,False,0.04,2.2,14,241,259088.0
LNR401,ECOSYSTEM PROTECTION AND RESTORATION,LNR,Department of Land and Natural Resources,Operating,P,2026,12537534.0,8.5,6.5,,,Environment,,,Other Federal Funds,12.537534,False,0.05,3.13,9,202,1475004.0
LNR401,ECOSYSTEM PROTECTION AND RESTORATION,LNR,Department of Land and Natural Resources,Operating,N,2026,4864500.0,2.75,1.75,,,Environment,,,Federal Funds,4.8645,False,0.02,1.21,24,318,1768909.0
LNR401,ECOSYSTEM PROTECTION AND RESTORATION,LNR,Department of Land and Natural Resources,Operating,B,2026,4239054.0,3.25,0.25,,,Environment,,,Special Funds,4.239054,False,0.02,1.06,30,341,1304324.0
LNR401,ECOSYSTEM PROTECTION AND RESTORATION,LNR,Department of Land and Natural Resources,Operating,A,2026,5526913.0,64.5,0.5,,,Environment,,,General Funds,5.526913,False,0.02,1.38,22,299,85689.0
LNR401,ECOSYSTEM PROTECTION AND RESTORATION,LNR,Department of Land and Natural Resources,Capital Improvement,C,2026,1150000.0,8.5,6.5,,,Environment,,,General Obligation Bond Fund,1.15,True,0.0,0.29,44,477,135294.0
LNR402,NATIVE RESOURCES AND FIRE PROTECTION PROGRAM,LNR,Department of Land and Natural Resources,Operating,N,2026,3679077.0,19.5,1.0,,,Environment,,,Federal Funds,3.679077,False,0.02,0.92,31,367,188671.0
LNR402,NATIVE RESOURCES AND FIRE PROTECTION PROGRAM,LNR,Department of Land and Natural Resources,Operating,A,2026,26434031.0,73.5,0.0,,,Environment,,,General Funds,26.434031,False,0.11,6.6,4,123,359647.0
LNR402,NATIVE RESOURCES AND FIRE PROTECTION PROGRAM,LNR,Department of Land and Natural Resources,Operating,T,2026,106475.0,19.5,1.0,,,Environment,,,Trust Funds,0.106475,False,0.0,0.03,60,592,5460.0
LNR402,NATIVE RESOURCES AND FIRE PROTECTION PROGRAM,LNR,Department of Land and Natural Resources,Operating,U,2026,1686056.0,25.5,7.0,,,Environment,,,Interdepartmental Transfers,1.686056,False,0.01,0.42,41,452,66120.0
LNR402,NATIVE RESOURCES AND FIRE PROTECTION PROGRAM,LNR,Department of Land and Natural Resources,Capital Improvement,C,2026,10500000.0,9.5,7.0,,,Environment,,,General Obligation Bond Fund,10.5,True,0.05,2.62,12,219,1105263.0
LNR402,NATIVE RESOURCES AND FIRE PROTECTION PROGRAM,LNR,Department of Land and Natural Resources,Operating,P,2026,4571982.0,9.5,7.0,,,Environment,,,Other Federal Funds,4.571982,False,0.02,1.14,27,331,481261.0
LNR404,WATER RESOURCES,LNR,Department of Land and Natural Resources,Capital Improvement,C,2026,6000000.0,5.0,0.0,,,Environment,,,General Obligation Bond Fund,6.0,True,0.03,1.5,21,291,1200000.0
LNR404,WATER RESOURCES,LNR,Department of Land and Natural Resources,Operating,B,2026,1283123.0,5.0,0.0,,,Environment,,,Special Funds,1.283123,False,0.01,0.32,43,467,256625.0
LNR404,WATER RESOURCES,LNR,Department of Land and Natural Resources,Operating,A,2026,4584758.0,28.0,0.0,,,Environment,,,General Funds,4.584758,False,0.02,1.14,26,327,163741.0
LNR405,CONSERVATION AND RESOURCES ENFORCEMENT,LNR,Department of Land and Natural Resources,Operating,W,2026,32671.0,3.75,0.0,,,Environment,,,Revolving Funds,0.032671,False,0.0,0.01,62,603,8712.0
LNR405,CONSERVATION AND RESOURCES ENFORCEMENT,LNR,Department of Land and Natural Resources,Capital Improvement,C,2026,4450000.0,3.75,0.0,,,Environment,,,General Obligation Bond Fund,4.45,True,0.02,1.11,29,336,1186667.0
LNR405,CONSERVATION AND RESOURCES ENFORCEMENT,LNR,Department of Land and Natural Resources,Operating,P,2026,100000.0,3.75,0.0,,,Environment,,,Other Federal Funds,0.1,False,0.0,0.02,61,595,26667.0
LNR405,CONSERVATION AND RESOURCES ENFORCEMENT,LNR,Department of Land and Natural Resources,Operating,B,2026,2021447.0,199.25,0.0,,,Environment,,,Special Funds,2.021447,False,0.01,0.5,38,435,10145.0
LNR405,CONSERVATION AND RESOURCES ENFORCEMENT,LNR,Department of Land and Natural Resources,Operating,A,2026,20509745.0,199.25,0.0,,,Environment,,,General Funds,20.509745,False,0.09,5.12,6,155,102935.0
LNR405,CONSERVATION AND RESOURCES ENFORCEMENT,LNR,Department of Land and Natural Resources,Operating,N,2026,958875.0,3.75,0.0,,,Environment,,,Federal Funds,0.958875,False,0.0,0.24,45,496,255700.0
LNR407,NATURAL AREA RESERVES AND WATERSHED MANAGEMENT,LNR,Department of Land and Natural Resources,Capital Improvement,C,2026,7200000.0,4.5,4.0,,,Environment,,,General Obligation Bond Fund,7.2,True,0.03,1.8,18,259,1600000.0
LNR407,NATURAL AREA RESERVES AND WATERSHED MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,P,2026,3000000.0,4.5,4.0,,,Environment,,,Other Federal Funds,3.0,False,0.01,0.75,36,389,666667.0
LNR407,NATURAL AREA RESERVES AND WATERSHED MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,N,2026,440000.0,73.5,4.0,,,Environment,,,Federal Funds,0.44,False,0.0,0.11,53,545,5986.0
LNR407,NATURAL AREA RESERVES AND WATERSHED MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,A,2026,11709704.0,73.5,4.0,,,Environment,,,General Funds,11.709704,False,0.05,2.92,10,206,159316.0
LNR407,NATURAL AREA RESERVES AND WATERSHED MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,B,2026,180000.0,73.5,4.0,,,Environment,,,Special Funds,0.18,False,0.0,0.04,56,579,2449.0
LNR801,OCEAN-BASED RECREATION,LNR,Department of Land and Natural Resources,Capital Improvement,C,2026,28650000.0,124.0,0.0,,,Culture and Recreation,,,General Obligation Bond Fund,28.65,True,0.12,7.15,3,111,231048.0
LNR801,OCEAN-BASED RECREATION,LNR,Department of Land and Natural Resources,Operating,N,2026,1500000.0,124.0,0.0,,,Culture and Recreation,,,Federal Funds,1.5,False,0.01,0.37,42,458,12097.0
LNR801,OCEAN-BASED RECREATION,LNR,Department of Land and Natural Resources,Operating,B,2026,42965486.0,124.0,0.0,,,Culture and Recreation,,,Special Funds,42.965486,False,0.18,10.72,1,86,346496.0
LNR801,OCEAN-BASED RECREATION,LNR,Department of Land and Natural Resources,Operating,A,2026,478396.0,7.0,0.0,,,Culture and Recreation,,,General Funds,0.478396,False,0.0,0.12,52,538,68342.0
LNR802,HISTORIC PRESERVATION,LNR,Department of Land and Natural Resources,Operating,A,2026,4520402.0,45.0,0.0,,,Culture and Recreation,,,General Funds,4.520402,False,0.02,1.13,28,333,100453.0
LNR802,HISTORIC PRESERVATION,LNR,Department of Land and Natural Resources,Operating,B,2026,923397.0,3.0,0.0,,,Culture and Recreation,,,Special Funds,0.923397,False,0.0,0.23,46,498,307799.0
LNR802,HISTORIC PRESERVATION,LNR,Department of Land and Natural Resources,Operating,N,2026,751525.0,6.0,0.0,,,Culture and Recreation,,,Federal Funds,0.751525,False,0.0,0.19,50,514,125254.0
LNR804,FOREST AND OUTDOOR RECREATION,LNR,Department of Land and Natural Resources,Operating,B,2026,917145.0,3.0,0.0,,,Culture and Recreation,,,Special Funds,0.917145,False,0.0,0.23,47,500,305715.0
LNR804,FOREST AND OUTDOOR RECREATION,LNR,Department of Land and Natural Resources,Operating,A,2026,4812230.0,37.5,0.0,,,Culture and Recreation,,,General Funds,4.81223,False,0.02,1.2,25,321,128326.0
LNR804,FOREST AND OUTDOOR RECREATION,LNR,Department of Land and Natural Resources,Operating,W,2026,913329.0,3.0,0.0,,,Culture and Recreation,,,Revolving Funds,0.913329,False,0.0,0.23,48,502,304443.0
LNR804,FOREST AND OUTDOOR RECREATION,LNR,Department of Land and Natural Resources,Operating,N,2026,5396897.0,19.0,0.0,,,Culture and Recreation,,,Federal Funds,5.396897,False,0.02,1.35,23,303,284047.0
LNR806,PARKS ADMINISTRATION AND OPERATION,LNR,Department of Land and Natural Resources,Operating,A,2026,12886065.0,155.0,0.0,,,Culture and Recreation,,,General Funds,12.886065,False,0.06,3.22,8,199,83136.0
LNR806,PARKS ADMINISTRATION AND OPERATION,LNR,Department of Land and Natural Resources,Operating,B,2026,31094536.0,155.0,0.0,,,Culture and Recreation,,,Special Funds,31.094536,False,0.13,7.76,2,104,200610.0
LNR806,PARKS ADMINISTRATION AND OPERATION,LNR,Department of Land and Natural Resources,Capital Improvement,N,2026,750000.0,155.0,0.0,,,Culture and Recreation,,Investment Capital,Federal Funds,0.75,True,0.0,0.19,51,515,4839.0
LNR806,PARKS ADMINISTRATION AND OPERATION,LNR,Department of Land and Natural Resources,Capital Improvement,C,2026,8400000.0,155.0,0.0,,,Culture and Recreation,,,General Obligation Bond Fund,8.4,True,0.04,2.1,15,245,54194.0
LNR810,PREVENTION OF NATURAL DISASTERS,LNR,Department of Land and Natural Resources,Operating,A,2026,110000.0,1.0,0.0,,,Public Safety,,,General Funds,0.11,False,0.0,0.03,59,590,110000.0
LNR810,PREVENTION OF NATURAL DISASTERS,LNR,Department of Land and Natural Resources,Operating,B,2026,7660556.0,8.0,0.0,,,Public Safety,,,Special Funds,7.660556,False,0.03,1.91,17,254,957570.0
LNR810,PREVENTION OF NATURAL DISASTERS,LNR,Department of Land and Natural Resources,Operating,P,2026,10522413.0,8.0,0.0,,,Public Safety,,,Other Federal Funds,10.522413,False,0.05,2.63,11,218,1315302.0
LNR906,LNR - NATURAL AND PHYSICAL ENVIRONMENT,LNR,Department of Land and Natural Resources,Operating,P,2026,116466.0,21.0,1.0,,,Environment,,,Other Federal Funds,0.116466,False,0.0,0.03,58,588,5546.0
LNR906,LNR - NATURAL AND PHYSICAL ENVIRONMENT,LNR,Department of Land and Natural Resources,Operating,B,2026,3475827.0,21.0,1.0,,,Environment,,,Special Funds,3.475827,False,0.01,0.87,32,373,165516.0
LNR906,LNR - NATURAL AND PHYSICAL ENVIRONMENT,LNR,Department of Land and Natural Resources,Operating,A,2026,7011321.0,56.0,1.0,,,Environment,,,General Funds,7.011321,False,0.03,1.75,20,268,125202.0
LNR907,AHA MOKU ADVISORY COMMITTEE,LNR,Department of Land and Natural Resources,Operating,A,2026,286300.0,1.0,0.0,,,Environment,,,General Funds,0.2863,False,0.0,0.07,54,561,286300.0
LNR908,KAHOOLAWE ISLAND RESERVE COMMISSION,LNR,Department of Land and Natural Resources,Operating,A,2026,1845510.0,16.0,14.0,,,Environment,,,General Funds,1.84551,False,0.01,0.46,40,441,115344.0
LNR909,MAUNA KEA STEWARDSHIP & OVERSIGHT AUTHORITY,LNR,Department of Land and Natural Resources,Operating,A,2026,14000800.0,13.0,13.0,,,Environment,,,General Funds,14.0008,False,0.06,3.49,7,195,1076985.0
LTG100,OFFICE OF THE LIEUTENANT GOVERNOR,LTG,Office of the Lieutenant Governor,Operating,B,2026,312000.0,17.0,0.0,,,Government Operations,,,Special Funds,0.312,False,0.0,12.17,2,557,18353.0
LTG100,OFFICE OF THE LIEUTENANT GOVERNOR,LTG,Office of the Lieutenant Governor,Operating,A,2026,2251665.0,17.0,0.0,,,Government Operations,,,General Funds,2.251665,False,0.01,87.83,1,424,132451.0
PSD402,HALAWA CORRECTIONAL FACILITY,PSD,Department of Corrections and Rehabilitation,Operating,A,2026,39211885.0,410.0,0.0,,,Public Safety,,,General Funds,39.211885,False,0.17,11.87,3,90,95639.0
PSD403,KULANI CORRECTIONAL FACILITY,PSD,Department of Corrections and Rehabilitation,Operating,A,2026,7099249.0,83.0,0.0,,,Public Safety,,,General Funds,7.099249,False,0.03,2.15,13,264,85533.0
PSD404,WAIAWA CORRECTIONAL FACILITY,PSD,Department of Corrections and Rehabilitation,Operating,A,2026,9032631.0,112.0,0.0,,,Public Safety,,,General Funds,9.032631,False,0.04,2.73,12,236,80648.0
PSD405,HAWAII COMMUNITY CORRECTIONAL CENTER,PSD,Department of Corrections and Rehabilitation,Operating,A,2026,15855815.0,193.0,0.0,,,Public Safety,,,General Funds,15.855815,False,0.07,4.8,9,183,82154.0
PSD406,MAUI COMMUNITY CORRECTIONAL CENTER,PSD,Department of Corrections and Rehabilitation,Operating,A,2026,16652787.0,205.0,0.0,,,Public Safety,,,General Funds,16.652787,False,0.07,5.04,8,178,81233.0
PSD407,OAHU COMMUNITY CORRECTIONAL CENTER,PSD,Department of Corrections and Rehabilitation,Operating,A,2026,43886972.0,500.0,0.0,,,Public Safety,,,General Funds,43.886972,False,0.19,13.28,1,85,87774.0
PSD408,KAUAI COMMUNITY CORRECTIONAL CENTER,PSD,Department of Corrections and Rehabilitation,Operating,A,2026,6628031.0,74.0,0.0,,,Public Safety,,,General Funds,6.628031,False,0.03,2.01,14,278,89568.0
PSD409,WOMEN'S COMMUNITY CORRECTIONAL CENTER,PSD,Department of Corrections and Rehabilitation,Operating,A,2026,20991799.0,269.0,0.0,,,Public Safety,,,General Funds,20.991799,False,0.09,6.35,7,153,78036.0
